timestamp,temperature.gpu,power.draw,power.limit,utilization.gpu,utilization.memory,memory.used,memory.total,clocks.gr,clocks.mem,fan.speed,pstate
2026/02/05 00:27:37.104,73,25.38,[N/A],40,16,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:38.189,73,24.37,[N/A],45,17,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:39.269,73,26.24,[N/A],47,20,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:40.350,73,24.71,[N/A],41,16,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:41.420,72,23.22,[N/A],41,16,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:42.504,73,23.91,[N/A],44,16,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:43.583,73,24.73,[N/A],46,18,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:44.670,73,24.72,[N/A],45,17,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:45.753,72,25.32,[N/A],43,18,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:46.843,72,25.00,[N/A],42,17,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:47.939,72,23.75,[N/A],35,14,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:49.024,72,22.38,[N/A],35,12,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:50.110,72,23.36,[N/A],43,16,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:51.195,73,26.17,[N/A],48,20,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:52.276,73,26.24,[N/A],48,19,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:53.361,73,26.66,[N/A],46,18,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:54.439,73,26.41,[N/A],44,15,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:55.519,72,25.81,[N/A],43,15,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:56.604,73,26.03,[N/A],46,15,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:57.687,73,25.98,[N/A],45,15,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:58.749,73,26.45,[N/A],47,16,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:59.834,73,26.16,[N/A],46,16,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:00.915,73,25.82,[N/A],43,17,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:01.998,72,25.69,[N/A],45,17,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:03.078,73,26.47,[N/A],49,19,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:04.159,73,26.93,[N/A],46,18,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:05.243,72,25.07,[N/A],41,16,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:06.331,72,23.85,[N/A],37,14,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:07.417,72,23.91,[N/A],46,17,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:08.501,73,24.44,[N/A],42,17,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:09.587,73,25.33,[N/A],42,16,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:10.673,73,25.83,[N/A],46,18,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:11.754,73,25.94,[N/A],47,18,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:12.842,73,26.40,[N/A],48,18,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:13.925,73,26.27,[N/A],47,18,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:15.009,73,26.44,[N/A],47,18,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:16.083,73,26.58,[N/A],47,18,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:17.168,73,26.53,[N/A],47,17,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:18.254,73,25.55,[N/A],46,17,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:19.342,73,25.80,[N/A],51,20,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:20.428,73,27.71,[N/A],52,20,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:21.515,73,24.81,[N/A],41,14,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:22.594,73,24.24,[N/A],46,17,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:23.675,72,24.12,[N/A],42,15,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:24.762,72,24.61,[N/A],44,17,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:25.845,72,23.97,[N/A],40,16,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:26.932,72,23.60,[N/A],40,14,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:28.017,72,24.44,[N/A],45,17,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:29.091,72,23.27,[N/A],33,14,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:30.170,72,22.45,[N/A],33,13,2707,4096,1575,7000,[N/A],P0
2026/02/05 00:28:31.260,72,19.57,[N/A],31,12,2707,4096,1575,7000,[N/A],P0
2026/02/05 00:28:32.353,72,19.62,[N/A],34,13,2707,4096,1575,7000,[N/A],P0
2026/02/05 00:28:33.423,72,19.79,[N/A],34,13,2707,4096,1575,7000,[N/A],P0
2026/02/05 00:28:34.509,72,20.12,[N/A],36,14,2707,4096,1575,7000,[N/A],P0
2026/02/05 00:28:35.591,72,20.33,[N/A],39,15,2707,4096,1575,7000,[N/A],P0
2026/02/05 00:28:36.664,72,22.83,[N/A],38,14,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:37.748,72,24.93,[N/A],38,15,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:38.833,72,23.81,[N/A],34,11,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:39.915,72,23.39,[N/A],38,13,2707,4096,1650,7000,[N/A],P0
2026/02/05 00:28:40.999,72,21.85,[N/A],41,14,2707,4096,1680,7000,[N/A],P0
2026/02/05 00:28:42.073,72,23.89,[N/A],39,14,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:43.141,72,25.25,[N/A],42,15,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:44.210,72,24.86,[N/A],42,15,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:45.293,72,22.70,[N/A],37,12,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:46.372,72,24.50,[N/A],44,16,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:28:47.463,72,24.64,[N/A],44,16,2708,4096,1695,7000,[N/A],P0
2026/02/05 00:28:48.528,72,24.14,[N/A],41,13,2708,4096,1695,7000,[N/A],P0
2026/02/05 00:28:49.613,72,23.64,[N/A],40,12,2708,4096,1695,7000,[N/A],P0
2026/02/05 00:28:50.695,72,23.97,[N/A],43,14,2710,4096,1695,7000,[N/A],P0
2026/02/05 00:28:51.773,72,26.05,[N/A],45,16,2713,4096,1695,7000,[N/A],P0
2026/02/05 00:28:52.856,72,25.60,[N/A],45,17,2713,4096,1695,7000,[N/A],P0
2026/02/05 00:28:53.939,72,26.17,[N/A],48,18,2712,4096,1695,7000,[N/A],P0
2026/02/05 00:28:55.022,72,24.68,[N/A],36,14,2713,4096,1695,7000,[N/A],P0
2026/02/05 00:28:56.107,72,24.93,[N/A],44,16,2713,4096,1695,7000,[N/A],P0
2026/02/05 00:28:57.192,72,23.71,[N/A],38,13,2727,4096,1695,7000,[N/A],P0
2026/02/05 00:28:58.265,72,23.00,[N/A],41,16,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:28:59.343,72,23.68,[N/A],40,14,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:00.409,72,22.84,[N/A],38,12,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:01.487,72,22.43,[N/A],39,14,2734,4096,1657,7000,[N/A],P0
2026/02/05 00:29:02.575,72,21.48,[N/A],47,18,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:03.644,73,30.74,[N/A],64,25,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:04.730,72,30.31,[N/A],54,20,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:05.815,72,28.27,[N/A],53,20,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:06.900,72,26.80,[N/A],47,16,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:07.985,72,24.62,[N/A],38,14,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:09.073,72,23.98,[N/A],40,14,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:10.152,73,27.46,[N/A],55,22,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:11.238,73,30.26,[N/A],62,26,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:12.326,73,31.52,[N/A],55,23,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:13.414,73,27.86,[N/A],48,20,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:14.498,73,25.41,[N/A],42,17,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:15.582,73,25.61,[N/A],44,18,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:16.665,73,25.57,[N/A],43,15,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:17.753,73,28.13,[N/A],55,21,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:18.838,73,28.03,[N/A],54,21,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:19.927,73,28.53,[N/A],52,20,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:21.006,73,25.74,[N/A],47,18,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:22.090,73,26.88,[N/A],50,20,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:23.178,73,26.91,[N/A],47,19,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:24.261,73,26.99,[N/A],53,20,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:25.345,73,27.77,[N/A],49,19,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:26.435,73,26.87,[N/A],48,20,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:27.520,73,26.28,[N/A],44,17,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:28.606,73,27.13,[N/A],49,20,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:29.685,73,27.38,[N/A],51,21,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:30.796,73,28.22,[N/A],51,22,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:31.878,73,28.19,[N/A],49,22,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:32.966,73,26.79,[N/A],39,16,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:34.050,73,26.26,[N/A],42,18,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:35.130,73,25.20,[N/A],42,19,2734,4096,1695,7000,[N/A],P0
2026/02/05 00:29:36.194,73,25.07,[N/A],40,17,2734,4096,1687,7000,[N/A],P0
2026/02/05 00:29:37.282,73,24.08,[N/A],36,16,2737,4096,1687,7000,[N/A],P0
2026/02/05 00:29:38.362,72,23.15,[N/A],33,14,2737,4096,1575,7000,[N/A],P0
2026/02/05 00:29:39.442,72,20.93,[N/A],33,14,2740,4096,1575,7000,[N/A],P0
2026/02/05 00:29:40.528,72,21.14,[N/A],33,14,2740,4096,1575,7000,[N/A],P0
2026/02/05 00:29:41.608,72,20.32,[N/A],32,14,2740,4096,1575,7000,[N/A],P0
2026/02/05 00:29:42.690,72,21.03,[N/A],34,15,2740,4096,1575,7000,[N/A],P0
2026/02/05 00:29:43.772,72,20.74,[N/A],35,15,2740,4096,1575,7000,[N/A],P0
2026/02/05 00:29:44.858,72,20.40,[N/A],35,12,2743,4096,1575,7000,[N/A],P0
2026/02/05 00:29:45.942,72,19.95,[N/A],29,10,2745,4096,1575,7000,[N/A],P0
2026/02/05 00:29:47.028,72,19.09,[N/A],29,10,2745,4096,1575,7000,[N/A],P0
2026/02/05 00:29:48.128,73,20.94,[N/A],36,14,2745,4096,1605,7000,[N/A],P0
2026/02/05 00:29:49.207,73,23.37,[N/A],30,12,2745,4096,1695,7000,[N/A],P0
2026/02/05 00:29:50.290,73,25.55,[N/A],39,18,2746,4096,1695,7000,[N/A],P0
2026/02/05 00:29:51.367,73,24.59,[N/A],39,16,2752,4096,1695,7000,[N/A],P0
2026/02/05 00:29:52.450,73,23.85,[N/A],39,15,2752,4096,1657,7000,[N/A],P0
2026/02/05 00:29:53.534,73,23.45,[N/A],40,16,2766,4096,1695,7000,[N/A],P0
2026/02/05 00:29:54.617,73,24.75,[N/A],35,14,2769,4096,1695,7000,[N/A],P0
2026/02/05 00:29:55.697,73,24.50,[N/A],37,13,2769,4096,1695,7000,[N/A],P0
2026/02/05 00:29:56.780,73,24.65,[N/A],41,17,2769,4096,1695,7000,[N/A],P0
2026/02/05 00:29:57.865,73,25.66,[N/A],40,16,2769,4096,1695,7000,[N/A],P0
2026/02/05 00:29:58.943,73,23.05,[N/A],33,10,2769,4096,1695,7000,[N/A],P0
2026/02/05 00:30:00.032,72,21.95,[N/A],35,13,2769,4096,1575,7000,[N/A],P0
2026/02/05 00:30:01.130,72,20.44,[N/A],40,15,2769,4096,1575,7000,[N/A],P0
2026/02/05 00:30:02.212,72,21.44,[N/A],37,14,2769,4096,1590,7000,[N/A],P0
2026/02/05 00:30:03.297,72,23.95,[N/A],41,16,2769,4096,1695,7000,[N/A],P0
2026/02/05 00:30:04.373,73,24.81,[N/A],42,16,2769,4096,1695,7000,[N/A],P0
2026/02/05 00:30:05.454,72,23.72,[N/A],37,12,2769,4096,1695,7000,[N/A],P0
2026/02/05 00:30:06.534,72,23.61,[N/A],41,15,2769,4096,1695,7000,[N/A],P0
2026/02/05 00:30:07.616,72,23.68,[N/A],43,15,2769,4096,1695,7000,[N/A],P0
2026/02/05 00:30:08.697,72,21.95,[N/A],33,12,2769,4096,1695,7000,[N/A],P0
2026/02/05 00:30:09.774,72,21.98,[N/A],38,14,2769,4096,1590,7000,[N/A],P0
2026/02/05 00:30:10.858,72,21.78,[N/A],41,17,2769,4096,1695,7000,[N/A],P0
2026/02/05 00:30:11.982,72,24.28,[N/A],43,19,2769,4096,1695,7000,[N/A],P0
2026/02/05 00:30:13.067,73,23.75,[N/A],39,16,2769,4096,1695,7000,[N/A],P0
2026/02/05 00:30:14.152,73,24.91,[N/A],44,18,2770,4096,1695,7000,[N/A],P0
2026/02/05 00:30:15.233,73,25.45,[N/A],44,18,2770,4096,1695,7000,[N/A],P0
2026/02/05 00:30:16.324,73,25.42,[N/A],46,19,2771,4096,1695,7000,[N/A],P0
2026/02/05 00:30:17.406,73,26.13,[N/A],45,18,2771,4096,1695,7000,[N/A],P0
2026/02/05 00:30:18.486,73,25.61,[N/A],48,18,2770,4096,1695,7000,[N/A],P0
2026/02/05 00:30:19.567,73,26.37,[N/A],49,20,2770,4096,1695,7000,[N/A],P0
2026/02/05 00:30:20.651,73,26.43,[N/A],49,19,2770,4096,1695,7000,[N/A],P0
2026/02/05 00:30:21.733,73,26.26,[N/A],47,18,2770,4096,1695,7000,[N/A],P0
2026/02/05 00:30:22.815,73,25.85,[N/A],43,16,2770,4096,1695,7000,[N/A],P0
2026/02/05 00:30:23.919,73,25.11,[N/A],44,17,2770,4096,1695,7000,[N/A],P0
2026/02/05 00:30:25.030,73,25.73,[N/A],48,19,2770,4096,1695,7000,[N/A],P0
2026/02/05 00:30:26.113,73,25.06,[N/A],46,18,2770,4096,1695,7000,[N/A],P0
2026/02/05 00:30:27.197,73,24.79,[N/A],45,17,2770,4096,1695,7000,[N/A],P0
2026/02/05 00:30:28.290,73,25.23,[N/A],46,16,2770,4096,1695,7000,[N/A],P0
2026/02/05 00:30:29.373,73,26.91,[N/A],48,18,2770,4096,1695,7000,[N/A],P0
2026/02/05 00:30:30.456,73,25.40,[N/A],42,15,2770,4096,1695,7000,[N/A],P0
2026/02/05 00:30:31.543,73,25.34,[N/A],42,16,2770,4096,1695,7000,[N/A],P0
2026/02/05 00:30:32.622,73,24.90,[N/A],44,17,2772,4096,1695,7000,[N/A],P0
2026/02/05 00:30:33.700,73,25.00,[N/A],46,18,2773,4096,1695,7000,[N/A],P0
2026/02/05 00:30:34.779,73,25.76,[N/A],48,19,2773,4096,1695,7000,[N/A],P0
2026/02/05 00:30:35.862,73,24.82,[N/A],43,15,2773,4096,1695,7000,[N/A],P0
2026/02/05 00:30:36.946,73,25.66,[N/A],47,17,2773,4096,1695,7000,[N/A],P0
2026/02/05 00:30:38.025,73,25.07,[N/A],46,15,2773,4096,1695,7000,[N/A],P0
2026/02/05 00:30:39.105,74,26.28,[N/A],51,16,2773,4096,1695,7000,[N/A],P0
2026/02/05 00:30:40.190,73,26.77,[N/A],51,16,2773,4096,1695,7000,[N/A],P0
2026/02/05 00:30:41.273,73,26.88,[N/A],52,16,2773,4096,1695,7000,[N/A],P0
2026/02/05 00:30:42.353,73,26.17,[N/A],49,16,2773,4096,1695,7000,[N/A],P0
2026/02/05 00:30:43.441,73,24.84,[N/A],55,21,2773,4096,1695,7000,[N/A],P0
2026/02/05 00:30:44.522,74,30.61,[N/A],62,25,2773,4096,1695,7000,[N/A],P0
2026/02/05 00:30:45.602,74,29.35,[N/A],54,20,2783,4096,1695,7000,[N/A],P0
2026/02/05 00:30:46.687,73,28.72,[N/A],46,15,2783,4096,1695,7000,[N/A],P0
2026/02/05 00:30:47.768,74,28.91,[N/A],53,21,2783,4096,1695,7000,[N/A],P0
2026/02/05 00:30:48.845,74,27.83,[N/A],49,20,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:30:49.933,74,26.96,[N/A],48,20,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:30:51.017,73,27.12,[N/A],49,20,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:30:52.102,74,26.76,[N/A],45,19,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:30:53.186,74,28.55,[N/A],52,21,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:30:54.267,74,28.68,[N/A],54,22,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:30:55.350,73,29.23,[N/A],48,17,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:30:56.432,74,27.00,[N/A],46,19,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:30:57.518,74,26.49,[N/A],42,15,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:30:58.604,74,25.98,[N/A],47,19,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:30:59.689,74,28.60,[N/A],54,22,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:31:00.781,74,30.05,[N/A],53,22,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:31:01.866,74,29.91,[N/A],55,23,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:31:02.955,74,27.64,[N/A],52,22,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:31:04.042,74,28.53,[N/A],56,23,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:31:05.126,74,28.82,[N/A],54,22,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:31:06.212,74,28.13,[N/A],52,20,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:31:07.299,74,26.63,[N/A],49,20,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:31:08.389,73,24.18,[N/A],44,15,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:31:09.474,73,24.97,[N/A],43,15,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:31:10.565,74,24.43,[N/A],45,18,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:31:11.650,74,27.09,[N/A],50,22,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:31:12.734,74,28.76,[N/A],55,25,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:31:13.814,73,26.15,[N/A],41,19,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:31:14.898,74,24.51,[N/A],38,16,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:31:15.979,74,26.75,[N/A],45,19,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:31:17.058,74,26.93,[N/A],50,22,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:31:18.135,74,26.53,[N/A],47,22,2786,4096,1695,7000,[N/A],P0
2026/02/05 00:31:19.219,74,26.79,[N/A],45,20,2787,4096,1695,7000,[N/A],P0
2026/02/05 00:31:20.300,74,23.34,[N/A],31,13,2787,4096,1695,7000,[N/A],P0
2026/02/05 00:31:21.387,73,22.60,[N/A],35,14,2787,4096,1575,7000,[N/A],P0
2026/02/05 00:31:22.455,73,21.28,[N/A],36,15,2787,4096,1575,7000,[N/A],P0
2026/02/05 00:31:23.535,73,23.79,[N/A],41,17,2787,4096,1695,7000,[N/A],P0
2026/02/05 00:31:24.617,73,25.88,[N/A],43,17,2787,4096,1695,7000,[N/A],P0
2026/02/05 00:31:25.698,73,26.71,[N/A],46,17,2787,4096,1695,7000,[N/A],P0
2026/02/05 00:31:26.780,73,26.28,[N/A],41,15,2787,4096,1695,7000,[N/A],P0
2026/02/05 00:31:27.874,73,24.73,[N/A],40,15,2787,4096,1695,7000,[N/A],P0
2026/02/05 00:31:28.958,73,25.08,[N/A],40,17,2787,4096,1695,7000,[N/A],P0
2026/02/05 00:31:30.041,73,25.20,[N/A],44,19,2787,4096,1695,7000,[N/A],P0
2026/02/05 00:31:31.126,73,24.48,[N/A],40,17,2787,4096,1695,7000,[N/A],P0
2026/02/05 00:31:32.215,73,24.66,[N/A],39,17,2787,4096,1695,7000,[N/A],P0
2026/02/05 00:31:33.323,73,24.70,[N/A],43,20,2787,4096,1695,7000,[N/A],P0
2026/02/05 00:31:34.420,73,23.22,[N/A],33,15,2787,4096,1695,7000,[N/A],P0
2026/02/05 00:31:35.506,73,24.93,[N/A],41,15,2791,4096,1695,7000,[N/A],P0
2026/02/05 00:31:36.586,73,26.85,[N/A],40,14,2791,4096,1695,7000,[N/A],P0
2026/02/05 00:31:37.667,73,25.50,[N/A],41,19,2791,4096,1695,7000,[N/A],P0
2026/02/05 00:31:38.747,73,24.90,[N/A],40,18,2791,4096,1695,7000,[N/A],P0
2026/02/05 00:31:39.829,73,26.52,[N/A],44,19,2791,4096,1695,7000,[N/A],P0
2026/02/05 00:31:40.917,73,26.55,[N/A],48,20,2791,4096,1695,7000,[N/A],P0
2026/02/05 00:31:41.998,73,25.58,[N/A],43,17,2791,4096,1695,7000,[N/A],P0
2026/02/05 00:31:43.126,73,26.04,[N/A],46,16,2791,4096,1695,7000,[N/A],P0
2026/02/05 00:31:44.199,73,25.17,[N/A],47,16,2791,4096,1695,7000,[N/A],P0
2026/02/05 00:31:45.283,73,26.25,[N/A],53,15,2794,4096,1695,7000,[N/A],P0
2026/02/05 00:31:46.370,73,23.50,[N/A],36,11,2794,4096,1695,7000,[N/A],P0
2026/02/05 00:31:47.460,73,25.48,[N/A],44,18,2794,4096,1695,7000,[N/A],P0
2026/02/05 00:31:48.553,73,25.61,[N/A],44,17,2794,4096,1695,7000,[N/A],P0
2026/02/05 00:31:49.638,73,25.39,[N/A],46,20,2794,4096,1695,7000,[N/A],P0
2026/02/05 00:31:50.724,73,25.63,[N/A],46,20,2794,4096,1695,7000,[N/A],P0
2026/02/05 00:31:51.807,73,25.03,[N/A],43,18,2794,4096,1695,7000,[N/A],P0
2026/02/05 00:31:52.887,73,24.90,[N/A],38,14,2811,4096,1695,7000,[N/A],P0
2026/02/05 00:31:53.967,73,24.18,[N/A],43,18,2814,4096,1695,7000,[N/A],P0
2026/02/05 00:31:55.049,74,30.87,[N/A],57,26,2815,4096,1695,7000,[N/A],P0
2026/02/05 00:31:56.130,74,31.48,[N/A],58,26,2827,4096,1695,7000,[N/A],P0
2026/02/05 00:31:57.222,74,29.44,[N/A],50,22,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:31:58.300,74,28.53,[N/A],48,20,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:31:59.391,74,28.44,[N/A],51,23,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:00.473,73,25.26,[N/A],38,13,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:01.560,73,24.81,[N/A],41,16,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:02.657,73,25.12,[N/A],43,16,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:03.738,73,24.27,[N/A],40,14,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:04.820,74,25.25,[N/A],42,15,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:05.909,74,24.70,[N/A],44,16,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:07.007,74,24.77,[N/A],43,15,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:08.092,73,23.67,[N/A],38,12,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:09.173,73,23.94,[N/A],41,15,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:10.251,74,25.09,[N/A],45,16,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:11.343,73,26.08,[N/A],46,17,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:12.409,73,26.05,[N/A],46,16,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:13.544,74,27.26,[N/A],62,24,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:14.615,74,30.34,[N/A],35,15,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:15.702,74,29.67,[N/A],52,20,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:16.788,74,25.99,[N/A],43,14,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:17.870,73,25.95,[N/A],48,17,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:18.947,74,28.19,[N/A],45,17,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:20.040,74,27.66,[N/A],47,18,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:21.124,74,25.44,[N/A],39,14,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:22.195,74,27.70,[N/A],45,17,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:23.264,74,26.05,[N/A],42,15,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:24.351,74,25.22,[N/A],41,15,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:25.434,73,26.43,[N/A],49,19,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:26.519,74,23.80,[N/A],48,14,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:27.600,73,24.94,[N/A],39,15,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:28.681,73,24.59,[N/A],39,15,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:29.751,73,26.09,[N/A],37,14,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:30.818,73,22.83,[N/A],36,10,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:31.906,73,26.15,[N/A],40,16,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:32.993,73,23.89,[N/A],39,13,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:34.070,73,22.95,[N/A],42,15,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:35.138,74,27.31,[N/A],50,20,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:36.208,74,27.99,[N/A],47,18,2845,4096,1695,7000,[N/A],P0
2026/02/05 00:32:37.290,74,28.28,[N/A],50,21,2845,4096,1695,7000,[N/A],P0
